DISTRICTCODE,CHILDREN,FEMALE,ELDERLY,FHEAD,FAMILYSIZE,NOELECTRIC,LOWEDU,GROWTH,POVERTY,ILLITERATE,NOTRAINING,DPRONE,RENTED,NOSEWER,TAPWATER,POPULATION,PROVINCE,Sustainability_Index
1113,0.11677036449999999,0.5041037861000001,0.03274203512,0.136199794,3.889804325,0.00699450738,0.2804046235,0.01695657416,0.21969999999999998,0.09677379064,0.9902162719000001,0.9025489186,0.08444902163,0.4576038448,0.1659800893,91024,Aceh,0.7093103542629999
3316,0.07128895892,0.5075333309,0.08811905075,0.1388124479,3.372961647,0.00117937509,0.4093093415,0.0037574937200000004,0.1304,0.1321148261,0.996638781,0.9681175600999999,0.00940355071,0.1040405391,0.149933955,858865,Jawa Tengah,0.709417290842
1702,0.09012229612,0.4936027639,0.040573217110000004,0.1366752662,3.684074745,0.04695049815,0.3573310235,0.0050346416299999995,0.1697,0.04707943378999999,0.9730611896000001,0.9811000727,0.1112758164,0.11607919159999999,0.15426388629999999,258763,Bengkulu,0.7098911090365
7406,0.1114524947,0.4954286502,0.04248024442,0.1304368827,4.205279301,0.042359987439999996,0.41323065560000005,0.03170463823,0.12359999999999999,0.10068445779999999,0.9985026686,0.9773951264,0.02591349289,0.306155964,0.1636196778,175497,Sulawesi Tenggara,0.7100846710619999
2105,0.09218364085,0.4835827401,0.03661194247,0.1202670569,3.777025791,0.026156941649999998,0.3761203873,0.015374154,0.0687,0.08124616574999999,1.0,1.0,0.06447777575,0.01353576001,0.024236327050000003,41412,Kepulauan Riau,0.7104008941225
1612,0.09134819129,0.4967020548,0.03357710237,0.1201034987,4.141163235,0.00384745191,0.43719644789999995,0.01401795994,0.14529999999999998,0.04929413242,1.0,0.8906288671,0.0118798515,0.2280346496,0.1399257509,184671,Sumatera Selatan,0.7106520727500001
7603,0.09903920528,0.49492754089999996,0.043609724290000006,0.1528254289,3.946342079,0.05673562059,0.32558780239999996,0.014944426850000001,0.1351,0.10398041720000001,0.9942482341000001,0.9543390515,0.0284308779,0.37631180630000005,0.1355701312,156973,Sulawesi Barat,0.7108016691819999
3501,0.06240360745,0.5125289969,0.1180378139,0.11889348890000001,3.46930749,0.00146782085,0.4509212059,0.0013684415,0.1542,0.09187890382000001,0.9962300841,0.9442353532,0.00747083177,0.0200288546,0.19410989839999998,553388,Jawa Timur,0.7108483990519999
3202,0.09227337461,0.4930851062,0.05698683516,0.1428360337,3.551130832,0.007021706880000001,0.4822920321,0.00335531644,0.08039999999999999,0.042436945899999995,0.988993,0.9452721183,0.046994877500000004,0.16738230999999998,0.07570173609,2453498,Jawa Barat,0.710906659142
3101,0.1024662361,0.5004194279,0.03032463719,0.1207948405,4.155830573,0.0,0.33195470210000005,0.011748844380000002,0.1298,0.032431422030000004,0.9592121318,1.0,0.05943873104,0.11016210559999999,0.024054383819999997,23897,DKI Jakarta,0.7112129581445
3302,0.08182956338,0.5001932129,0.08186567793,0.168588624,3.696432346,0.0,0.3950968333,0.0082434751,0.1705,0.05133306674,0.9914207207,0.9595821606,0.03247043642,0.1361582361,0.1473807166,1665025,Jawa Tengah,0.7113616583139999
7201,0.08792207569,0.49544698439999996,0.049705897480000004,0.1305246423,3.708298887,0.126963434,0.3895440766,0.00764506292,0.1592,0.07344037905,0.9951351351,0.953481717,0.027058823529999998,0.3255007949,0.2754848967,116811,Sulawesi Tengah,0.7124966241924999
1222,0.1059425089,0.4899964026,0.02202728505,0.09140038176,4.031247676,0.01575398498,0.28266529760000003,0.02033667801,0.11630000000000001,0.06189622976,0.9881132402999999,0.9807010585,0.07740648008,0.1129923895,0.01239495278,326825,Sumatera Utara,0.7127539644559999
1608,0.08929419156,0.4733285766,0.037173696129999996,0.08201798415,3.756818813,0.05953779449,0.41337168900000004,0.00271872858,0.10980000000000001,0.04310342137,1.0,0.9977573207,0.0395672697,0.34136782080000005,0.1305986886,352926,Sumatera Selatan,0.7128009122664999
3303,0.08538890504999999,0.5059616137999999,0.08014049719,0.14187688680000002,3.965187897,0.00203424824,0.4290154228,0.01016218171,0.188,0.08376538802000001,0.9942138867,0.9823380409000001,0.01999548909,0.1444489746,0.23304503969999998,916427,Jawa Tengah,0.712885036669
7107,0.10292292930000001,0.4886344739,0.04373520947,0.1111343768,4.092289169,0.014290949070000001,0.36341301950000005,0.015660784780000003,0.0889,0.03684638309,0.9607391509,0.7712924672,0.011411820130000002,0.4098832644,0.013715123279999998,78437,Sulawesi Utara,0.7131759244535001
1223,0.1181080521,0.49488094769999996,0.03304828777,0.143505524,4.262788892,0.01434458047,0.2884196402,0.00835128769,0.1128,0.04545844467,0.9960585249,0.9433024784,0.05649447596,0.11052851600000001,0.0,357691,Sumatera Utara,0.7132093711755001
7110,0.100791565,0.476565922,0.02836180464,0.06263646288000001,4.361626638,0.0029339519699999998,0.4240619634,0.01507976072,0.1416,0.03900419269,0.9420032750999999,0.7910753275000001,0.00846069869,0.6115584061,0.1289574236,64171,Sulawesi Utara,0.7132647709125
7403,0.1150538343,0.4878615383,0.03370925357,0.11056597160000001,4.254108989,0.015191869629999999,0.25033189149999996,0.024071564150000002,0.1565,0.07735200071000001,1.0,0.9904678465000001,0.03534256177,0.1674259681,0.06369370948,244324,Sulawesi Tenggara,0.7135977841385001
3306,0.07041837342,0.5069705563,0.1081651087,0.1969682481,3.251574389,0.00092437013,0.3354993171,0.00297100471,0.1381,0.07661447654,0.9974591205,0.901233556,0.027917799360000002,0.1092578173,0.08552017448999999,714574,Jawa Tengah,0.713672091826
1607,0.0998001998,0.489765656,0.03942443099,0.08392033329,4.038899989,0.00956214421,0.43471725040000003,0.014238169430000001,0.11470000000000001,0.047177947170000005,0.9991492754,0.980676399,0.02354319493,0.15483673380000001,0.112144944,833625,Sumatera Selatan,0.7138222803225001
5309,0.10371279530000001,0.5218475909,0.07011552423999999,0.2449424214,4.594258618,0.023635598029999996,0.3896583161,0.0084254046,0.1075,0.08436445444,0.9599238388000001,0.7987770272,0.00173925779,0.10973801290000001,0.111184343,251611,Nusa Tenggara Timur,0.714156333413
3401,0.07319952213,0.5081414774999999,0.110579875,0.15223068,3.585762561,0.0064940606199999995,0.30256721200000003,0.011436958859999999,0.2003,0.06717406711,0.9720183643,0.8325966002,0.02548129437,0.08209311851000001,0.1557294511,421295,DI Yogyakarta,0.7142958862295
1103,0.09436779420000001,0.5077554271,0.04903403386,0.2073676104,4.236907731,0.0050242042,0.297794412,0.015213557840000001,0.1407,0.07717708677,0.9876228546,0.7713620361,0.03337245122,0.3178817662,0.0698070999,231893,Aceh,0.7145008543245
3215,0.08956218992000001,0.48724332070000004,0.046686300650000005,0.1250717441,3.60482588,0.0,0.3985621766,0.00902367102,0.1025,0.06603069723,0.9899339955,0.9630408879,0.08260861428,0.1955665286,0.07518934195,2316489,Jawa Barat,0.7145989373155
1604,0.09461069171,0.4898449459,0.04908838006,0.1156458702,3.809587686,0.00193123656,0.3119891703,0.01034359703,0.1681,0.02662492587,0.9991057327999999,0.9893544152,0.05616758947,0.2694788515,0.08143539394999999,401494,Sumatera Selatan,0.7146787170525
3502,0.06321674526,0.5002167556,0.1056812968,0.20065727960000002,3.460040026,0.00236334194,0.3691607192,0.00097990182,0.1139,0.10659201859999999,1.0,0.9440198298,0.015604422710000001,0.07541607152,0.1035414321,869894,Jawa Timur,0.714702707362
1407,0.1238662082,0.4872103407,0.023199517420000003,0.08311299193,4.064911618,0.025218154,0.3244604479,0.04017362738,0.1091,0.045185796390000005,0.9979769138000001,0.9037113389,0.09850381249,0.1448043176,0.04044892027,641208,Riau,0.7148692166105001
3312,0.06196938634,0.5140689918,0.12644379320000002,0.1694687466,3.571702923,0.0,0.4239901849,0.0024702122000000003,0.129,0.107291946,0.9542383097,0.9760522306,0.01054196007,0.02194120312,0.16631664059999998,954706,Jawa Tengah,0.714871008485
1401,0.09704625546000001,0.4877783084,0.04057458025,0.1346225579,3.734473353,0.005362055300000001,0.33815546220000003,0.011064905160000001,0.09970000000000001,0.06149017222,1.0,0.8876183149000001,0.05863290903,0.1829509955,0.02994591318,321216,Riau,0.715059926413
3514,0.07477264841,0.5046250415,0.05170797646,0.1588758508,3.582815337,0.00061712385,0.4343119936,0.00752379354,0.10339999999999999,0.08451176384,0.9903138388000001,0.9408366053,0.01400155623,0.23197819500000003,0.12318999359999999,1605307,Jawa Timur,0.715671010334
1507,0.09708048518,0.4821979665,0.03194805599,0.08514961658,3.883923172,0.04377222478,0.3581985082,0.0177923829,0.11320000000000001,0.051531173580000006,0.9932630204,0.993843586,0.0929509664,0.1519872276,0.1005346041,322527,Jambi,0.715933023597
1902,0.08065182769,0.48187193800000006,0.04310064532,0.1198329023,3.609687686,0.008792520390000001,0.3743587171,0.02261669335,0.07769999999999999,0.03810003357,0.9982693455,0.9726874875999999,0.049393276310000005,0.1427093694,0.016530734039999998,182418,Bangka Belitung,0.7163688301295
1606,0.104373032,0.4873248684,0.03558406956,0.0942739297,3.994296844,0.0422008071,0.4273330724,0.01462994076,0.1675,0.036506883069999996,0.996161827,0.9540374015,0.01470344863,0.1201227197,0.2251027968,629791,Sumatera Selatan,0.7167544046195001
3201,0.1001956581,0.4887990595,0.03377553353,0.1178307609,3.878330403,0.0,0.3890281887,0.022948839749999998,0.0857,0.06010260738999999,0.9902196701,0.9866558656,0.12477547080000001,0.08701497590000001,0.049805225999999994,5715009,Jawa Barat,0.7168814257865
7404,0.1118046793,0.4872365073,0.035575391490000004,0.09333634515,4.367833747,0.03352157217,0.2997685758,0.018739861689999998,0.1378,0.07893679583,0.9946916647999999,0.9489948046000001,0.03855884346,0.16927942170000002,0.1093742941,194280,Sulawesi Tenggara,0.7170247386415001
7101,0.1043995824,0.4759605671,0.053172144399999996,0.0900914481,3.978963588,0.0,0.4401515225,0.01330433507,0.0802,0.022903095420000002,0.9928817874000001,0.934026731,0.0044384149,0.3026831474,0.053947676949999995,240505,Sulawesi Utara,0.717271342702
7109,0.1008987667,0.5002893413999999,0.0593782777,0.11721815210000001,3.840005555,0.0,0.3501903488,0.00409027739,0.1408,0.02607681245,0.9818061873,0.7761536058,0.02746432416,0.11378077149999999,0.08013610638999999,105714,Sulawesi Utara,0.7173471470905
3301,0.08277554363,0.49901876199999995,0.07726072269,0.1631453886,3.49891834,0.00430412545,0.43586791550000004,0.00481727741,0.1394,0.07536299538999999,0.9539460622999999,0.9199653705,0.01077157026,0.0836797305,0.1835771928,1711627,Jawa Tengah,0.7173499768364999
5202,0.101962161,0.5270428453,0.04651207869,0.27575458340000003,3.263338968,0.00256184087,0.37718266460000005,0.00907493107,0.1531,0.1912607098,0.9938326053000001,0.9913480765,0.00651881319,0.2814370205,0.24655522009999997,930797,Nusa Tenggara Barat,0.717602169686
5204,0.09985956935000001,0.4898243502,0.04996656413,0.1256596741,3.699287552,0.02552938848,0.36277036,0.00926812933,0.1531,0.09687212899,0.9949370011,0.8404825516,0.034294808360000005,0.287139653,0.1879658948,449680,Nusa Tenggara Barat,0.7176109279155001
1502,0.09027204072,0.48798117150000003,0.03299765441,0.0879155716,3.849703948,0.02831664741,0.36895864629999997,0.014813752270000001,0.0943,0.0700299006,0.9923814004,0.9639624899,0.04849315349,0.21535582439999998,0.08961313876,377905,Jambi,0.7181210162349999
6104,0.09955376735,0.4938036188,0.04546213625,0.15561016889999998,4.190765275,0.007356531360000001,0.37208489440000003,0.01373073652,0.0594,0.11452416380000001,0.9918459686,0.9387715244,0.00958627649,0.1554799648,0.05462061782,258216,Kalimantan Barat,0.718641458562
7407,0.1107778173,0.5228161123999999,0.06580405109,0.2366263663,3.961493872,0.01237992713,0.34119358419999996,0.0005187131400000001,0.16190000000000002,0.07622327484000001,0.9986336535,0.9846803577,0.015650877770000002,0.1192861875,0.1618913548,95386,Sulawesi Tenggara,0.718719756678
1111,0.1024311658,0.506176624,0.0371497067,0.2422999256,4.252998902,0.02104368158,0.3263180691,0.015376178380000001,0.1978,0.06970597461,0.9929216707,0.6798597088,0.014553441739999999,0.283537039,0.20946611399999998,602554,Aceh,0.7189408799275
7312,0.07309372088,0.5297086760999999,0.09846367173000001,0.2402269648,3.835518293,0.03047086721,0.3956234134,0.00010851405999999999,0.08289999999999999,0.09109706189000001,0.9955115176,0.9205623305999999,0.014955962060000001,0.07608401084,0.1148373984,226466,Sulawesi Selatan,0.7189952349445001
5201,0.0984113204,0.5113074683,0.04513919343,0.19855451030000001,3.500275777,0.00181596803,0.3729815419,0.01493633368,0.1646,0.1628386667,0.9801336219,0.9767358365,0.0055155476,0.2575136328,0.24580610249999998,675222,Nusa Tenggara Barat,0.7190449956039999
1105,0.11683767319999999,0.50048859,0.02756701347,0.1947374379,4.296572234,0.0060096524900000005,0.3283977649,0.02022934328,0.1525,0.06648225739,0.9975611513,0.8223653745,0.02324624139,0.2679337703,0.12985583009999999,419594,Aceh,0.7197872321785
1311,0.11294852990000001,0.4821229313,0.03630137279,0.08557279278999999,4.151780326,0.0,0.3710300944,0.03159567564,0.0668,0.046191513559999994,0.9971422486,0.9999290000000001,0.07062728531000001,0.16645958319999998,0.01265575633,235476,Sumatera Barat,0.719907910072
3213,0.07877186779999999,0.4947705947,0.07316483134,0.1576873865,3.42609187,0.0,0.41017938319999997,0.01046092864,0.10769999999999999,0.06366006543,0.9969419295999999,0.9870730024,0.02989478127,0.1564034806,0.11838975339999999,1562509,Jawa Barat,0.7202920333855
6208,0.09050868915,0.4626980792,0.0188677238,0.08311007348,3.597539039,0.02085884874,0.4178215877,0.04371058825,0.0746,0.04707038332,0.9587607165,0.9399877526,0.058844917329999996,0.1128865585,0.08488977342,189975,Kalimantan Tengah,0.720692389283
3327,0.08478708277000001,0.5054192341,0.06457689058999999,0.1525813958,3.976577417,0.0,0.4607589398,0.00281930269,0.17370000000000002,0.07838360800000001,0.9899740294999999,0.9015269191,0.02380323803,0.1915463816,0.2702591526,1296281,Jawa Tengah,0.7210704483499999
3510,0.07110217317,0.5024581424,0.08412309419,0.17850397099999998,3.246511364,0.0,0.40093292210000003,0.00352586923,0.0864,0.1001371484,0.9971313525,0.9727448117999999,0.03056719053,0.1941388085,0.11412844330000001,1604897,Jawa Timur,0.7217451780849999
7306,0.09746950303,0.5080443817,0.05053477084,0.1499971292,4.277384165,0.00402480335,0.3139615059,0.01789503597,0.0842,0.1274774011,0.9985244301999999,0.9844634551999999,0.021163231329999997,0.08953895619,0.07290004019,748200,Sulawesi Selatan,0.722299211318
1709,0.10405093430000001,0.4879788616,0.03777685593,0.09874533740000001,3.760189895,0.025940996950000003,0.35033968880000005,0.01604856374,0.08410000000000001,0.06732762959000001,0.9492370295000001,0.7995252628,0.011393692779999999,0.1593082401,0.07714479485,111318,Bengkulu,0.7223606618214999
7601,0.1136146445,0.5113519674,0.04415544331000001,0.16854341739999998,4.719131653,0.06168067227,0.3398324317,0.015801679710000002,0.1394,0.0890097233,0.9721288515000001,0.9655182073,0.026638655459999997,0.34775910359999995,0.2042296919,169072,Sulawesi Barat,0.722363480676
3308,0.07693742084,0.4982154893,0.08266428995,0.1511387399,3.59581837,0.00167344759,0.4120463842,0.009147959,0.1242,0.07055228378,0.9756455132,0.8686102146,0.01693619875,0.16862612510000002,0.1626198973,1268396,Jawa Tengah,0.7225394897449999
1801,0.09260408525000001,0.4701154322,0.029567556869999997,0.07880891216000001,3.681664361,0.035631360540000004,0.405798923,0.00038042329,0.1432,0.05972819899,0.9985302836,0.7218654282999999,0.03806442051,0.1690544413,0.212367849,298286,Lampung,0.7225582293935
3402,0.07211436231,0.4996870859,0.08141814096,0.1550592815,3.511891701,0.0,0.24036500660000001,0.01173200762,0.1407,0.06828082591000001,0.9422084587,0.8816988144,0.06021589099,0.03091134313,0.056719164749999995,995264,DI Yogyakarta,0.7228369580735
6211,0.10861259499999999,0.4698152633,0.03326659614,0.0692550987,4.158177918,0.18831570150000002,0.28838439099999996,0.021813991860000003,0.0583,0.03648632744,1.0,0.9333624168,0.05485876322,0.04558839568,0.1339295452,115054,Kalimantan Tengah,0.722902160974
1504,0.09269373803,0.4896397581,0.032861274929999996,0.09061465066,3.883839342,0.023911996850000002,0.3357087238,0.011417515750000001,0.1033,0.05242740153,0.9926177728000001,0.8702420378,0.028274222020000003,0.1817982872,0.08556672453999999,266971,Jambi,0.7231205267384999
1203,0.1026028185,0.5015494679,0.03153221168,0.1952629127,4.04937984,0.05285913935,0.2480424962,0.005500085649999999,0.106,0.04780866918,1.0,0.9678856344000001,0.12350783209999999,0.5131165201000001,0.04996214989,278587,Sumatera Utara,0.7232429273009999
1409,0.1187230772,0.4870792864,0.023284086890000003,0.10371478270000001,4.334946689,0.010565979599999999,0.2969248893,0.02666984733,0.0788,0.0455358103,1.0,0.9690017524,0.061502217830000004,0.05801660001,0.00286295681,679663,Riau,0.723450290502
7108,0.07137008734,0.5065047307,0.08527413877000001,0.1554472985,3.651018601,0.03061337467,0.31681956159999997,0.0021280502100000003,0.1033,0.02503061474,0.9600863596000001,0.8942648361000001,0.00813773251,0.09521700620000001,0.060396368469999996,65976,Sulawesi Utara,0.723689072309
1218,0.1058616073,0.49799497109999996,0.04366815792,0.1390277117,4.048733407,0.0032458088699999998,0.3057620322,0.0028871624,0.09300000000000001,0.03868895447,0.9913202708,0.9759439949000001,0.0469287112,0.05039928077,0.020235073250000003,612924,Sumatera Utara,0.7238302048755
3504,0.0739657269,0.5121997413,0.08650637327,0.2575433042,3.424460527,0.00103437725,0.3754291687,0.0048217714,0.08039999999999999,0.04188342199,0.9946684671,0.9759099859,0.01329390948,0.06252827076,0.0539339595,1030790,Jawa Timur,0.7238630278464999
1110,0.09788798161000001,0.5095862698,0.04389741815,0.2844422389,4.220904103,0.01097357727,0.28953790690000003,0.02073580522,0.15869999999999998,0.0487369459,0.9950281830000001,0.7621205595,0.055476489200000006,0.2208198348,0.1237617273,453224,Aceh,0.724206402086
1219,0.1113589076,0.4971338664,0.040907653890000006,0.1395060618,4.078248528,0.00269856976,0.3172351108,0.010339165079999999,0.12480000000000001,0.05189160567,0.9964418858,0.9908148681,0.046315452810000005,0.03392202133,0.08810330525,409091,Sumatera Utara,0.7242719396274999
7302,0.08961847104000001,0.5275131115,0.06620203183000001,0.2104830191,3.880352986,0.00509474353,0.39883601599999996,0.00673012519,0.0797,0.10881651679999998,0.9979060137000001,0.9869873706,0.01003056846,0.1056995691,0.1285184112,415713,Sulawesi Selatan,0.724626853614
1603,0.102602286,0.49146576080000004,0.03749484961,0.1035760728,4.008179454,0.00853055917,0.4023707327,0.01494342874,0.1319,0.054484027709999994,0.9783680104,0.9419960988,0.04367360208,0.21223016909999998,0.1735240572,618762,Sumatera Selatan,0.7249004855445
6301,0.1045036497,0.4872853493,0.03937653322,0.11798336799999999,3.532616997,0.00151682295,0.398511531,0.01551266689,0.046,0.0605692788,0.9939963511000001,0.9547498833,0.05274937418,0.06548856549,0.03986168272,334328,Kalimantan Selatan,0.7250068504839999
9409,0.11157289000000001,0.48594045370000005,0.03784888246,0.1717290424,4.335804255,0.01355993491,0.2763157895,0.01999424305,0.2544,0.06448206268,0.9589887302,0.9395226903,0.1069426867,0.03429156873,0.2768938709,144697,Papua Tengah,0.725227109371
1503,0.09122996616,0.4909196083,0.03270534363,0.09088369624,4.032277889,0.010056287269999999,0.3296941446,0.02154492973,0.08869999999999999,0.07430220193,0.9974300599,0.8951632051999999,0.05516990935,0.2026760898,0.0725170049,290231,Jambi,0.7252826915464999
1116,0.10169529560000001,0.481627753,0.03938112174,0.162370704,3.717425759,0.0,0.312934946,0.020804996529999998,0.1485,0.08814088552999999,0.9496996996999999,0.269686353,0.020478812149999998,0.2104604605,0.1506089423,89618,Aceh,0.7254104137305001
3278,0.08333787219,0.4969241709,0.051258775109999995,0.1640410173,3.701633634,0.0,0.31393008040000003,0.00339711245,0.14800000000000002,0.02280165776,0.9946572281,0.9827620002,0.1341405362,0.08463309045999999,0.1045704781,661404,Jawa Barat,0.726004334896
3310,0.0730213141,0.5092191917000001,0.10157873029999999,0.18340587819999998,3.491486202,0.0,0.2933759954,0.0035392054499999996,0.14150000000000001,0.08202184524,0.981095418,0.9267975069000001,0.026481382799999998,0.09026900487,0.1272130186,1167401,Jawa Tengah,0.7266829276240001
5312,0.1136672374,0.5118563964,0.05768659687,0.178289414,4.788339939,0.1410159441,0.39831917670000005,0.01636592913,0.1277,0.041068157029999997,0.9970350648999999,0.9485069434000001,0.03857441079,0.06177956615,0.2963119838,159081,Nusa Tenggara Timur,0.7268411078804999
7313,0.08216544397,0.5209891222,0.06727548696999999,0.2114123549,4.006486596,0.00880758121,0.4825232265,0.0029183845800000003,0.0738,0.13624662369999999,0.9952161354000001,0.8929508944,0.02985861248,0.09221101708000001,0.2192165408,395583,Sulawesi Selatan,0.727126314388
3217,0.0944211793,0.49245186519999995,0.05310288809,0.1284183241,3.578179563,0.0,0.3831686871,0.01072831954,0.1149,0.03608531685,0.9882320520000001,0.9768236444,0.0341692466,0.05717767319,0.1240241818,1666510,Jawa Barat,0.7274467357675
3517,0.0777523993,0.5025401109,0.06912105532,0.1749126783,3.586612492,0.0,0.3375814535,0.0044506359,0.1048,0.05286414592,0.9924154076,0.9247099545,0.02488846609,0.1235139557,0.08732739822999999,1253078,Jawa Timur,0.727458639733
3516,0.07656944532,0.5005764742000001,0.059988862430000005,0.1644610123,3.594082077,0.0,0.2925766663,0.00881985557,0.10189999999999999,0.05245288084,0.9904872967,0.9876701739000001,0.05807859118,0.132329433,0.04992858921,1099504,Jawa Timur,0.727661285771
1673,0.09241507883000001,0.4877352397,0.050394879770000005,0.1223092807,3.853817215,0.02277034481,0.2688676885,0.01040313509,0.0889,0.040249731100000005,0.9458886092000001,0.8637739371,0.09999151416,0.22812774019999998,0.02687183549,136605,Sumatera Selatan,0.727782685196
6108,0.09146206853000001,0.491067064,0.03940977971,0.1169371686,4.076297606,0.050184798329999995,0.4108339753,0.016664614209999998,0.09449999999999999,0.09749768947,0.9900369596999999,0.9441105576,0.031544271250000006,0.3031978146,0.21308050779999999,254712,Kalimantan Barat,0.7279793921785
3673,0.1045367091,0.4873930082,0.023327643170000002,0.1291509834,4.263190011,0.00180491502,0.308865425,0.01748278651,0.0557,0.07523690303000001,0.9970453347999999,0.9958698920000001,0.119214316,0.15919222019999998,0.0142530478,666600,Banten,0.7281642773514999
7604,0.1179640697,0.4903798006,0.02621824037,0.1137187285,4.431773552,0.052492935489999996,0.39765065839999997,0.030277818449999997,0.0688,0.12540484470000002,0.9918259175999999,0.9283490589,0.03309545476,0.3676261634,0.18977601100000002,279393,Sulawesi Barat,0.728358289637
1278,0.1181616578,0.5110810305,0.02857739441,0.2147648586,5.008871898,0.01731102135,0.2443033941,0.01144112346,0.21660000000000001,0.07372116759,0.9958165031999999,0.8020051933000001,0.07198499711,0.1585040392,0.22320398149999998,139281,Sumatera Utara,0.7284949077765
3325,0.07908995719,0.5007183851,0.06095272178,0.1598667691,3.890043259,0.0,0.4396006106,0.00847868217,0.10800000000000001,0.08300242228,0.99427169,0.9802937885999999,0.01030167725,0.1515707738,0.1978097335,756079,Jawa Tengah,0.728771491768
3212,0.0801652728,0.48489274020000006,0.05718729395,0.1494474265,3.231096992,0.0025599449,0.43224096009999996,0.00489568768,0.1367,0.1328393669,0.996323745,0.9967797292999999,0.0276674607,0.09163959457000001,0.2756793882,1709994,Jawa Barat,0.72885183961
6206,0.1000270343,0.4687077589,0.026882265479999997,0.08186510055,3.510945008,0.031796879630000004,0.37187899799999996,0.04204570979,0.0336,0.05452087714,0.9827371417999999,0.9321943406,0.08097526249999999,0.1481876965,0.04864448004,59775,Kalimantan Tengah,0.729329538811
7401,0.09891445154999999,0.593838182,0.04167461664,0.2713284792,4.560195998,0.028666941430000002,0.2993109806,0.01081285729,0.1346,0.10229463620000001,0.9973897513,0.9686770161,0.01886706049,0.2458213125,0.17914548700000002,270592,Sulawesi Tenggara,0.7294748665939998
3307,0.08350385574000001,0.4930780454,0.07379843932,0.13108947170000002,3.534903345,0.00111004819,0.5067289015,0.00427718089,0.2032,0.0824723314,0.9796852156,0.9186145155,0.01768406043,0.18106871470000002,0.3955426601,784207,Jawa Tengah,0.7295463374469999
7402,0.12088421629999999,0.5153842622,0.04399963272,0.2637436762,4.321396687,0.00378930662,0.288030309,0.015498527900000001,0.1485,0.1099488743,0.9974208908,0.9874218827,0.01160599147,0.2870945343,0.17297887110000001,298329,Sulawesi Tenggara,0.729591035401
1703,0.0878021383,0.4869055186,0.03964834751,0.08113941523,3.731195884,0.01105533944,0.3778204286,0.01943357816,0.1311,0.05622492921,0.991579872,0.8759693814,0.01956330782,0.1892709248,0.1823566319,298757,Bengkulu,0.7298234548205
3323,0.0782868255,0.4990158039,0.07725444274,0.11178157929999999,3.752661643,0.00115928243,0.46350345730000003,0.008497157560000001,0.11460000000000001,0.07583099269,0.9854098856,0.9479115575999999,0.01603178614,0.1242017548,0.2273729372,759128,Jawa Tengah,0.7299625634555
1906,0.08013816368,0.4795135218,0.04818781222,0.09591263289,3.589438313,0.01732278903,0.3739569749,0.02159005901,0.0681,0.03972591923,0.9962052083999999,0.988905304,0.04794183251,0.16584108220000002,0.07986443035,124587,Bangka Belitung,0.7300258941444999
7307,0.09533359076,0.5159539795,0.07013938194,0.1560328938,4.268555934,0.01956614207,0.3805412128,0.0066353386,0.0924,0.1328893744,0.9861938182,0.814635616,0.01743938749,0.11440167300000001,0.1956791436,241208,Sulawesi Selatan,0.730488012226
3524,0.06722841809,0.5143096836000001,0.07733842915,0.19262179750000002,3.674957094,0.0,0.3424310727,0.00025940872,0.1442,0.09653505091999999,0.9949688452,0.9662631229,0.01198262133,0.06772422963000001,0.1982002876,1188478,Jawa Timur,0.7305351389770001
7310,0.08999982615,0.5193924678999999,0.07242404398999999,0.2391884799,3.938177503,0.01985440106,0.3443009867,0.00438580916,0.0971,0.108994116,0.9849836829,0.9124124238,0.03808850042,0.15162372489999998,0.159223168,172767,Sulawesi Selatan,0.7307494879830001
6112,0.09924677987000001,0.4932620226,0.03888042073,0.1045505947,4.374536947,0.0074712419600000005,0.3572220203,0.01636087653,0.0526,0.09566654462,0.9970676545,0.9979567167000001,0.01707155391,0.1439500877,0.08108403198,562917,Kalimantan Barat,0.7310092732659998
3403,0.06676167206,0.5174940015,0.1255995097,0.1655138826,3.579753635,0.00152502017,0.3599611135,0.01158473651,0.1865,0.1261925763,0.9684419213,0.9453206478,0.0091697987,0.02113874732,0.3018851217,729364,DI Yogyakarta,0.731198966836
3211,0.07874704576,0.5017683948,0.0797501984,0.1526977937,3.25574038,0.0,0.3971500016,0.00404837163,0.10529999999999999,0.01826680048,0.9861798831999999,0.9430623696000001,0.07083449401,0.056912048119999996,0.1259557824,1146435,Jawa Barat,0.731288636168
7314,0.09058132922,0.5105520799,0.06760846604,0.1857047154,4.038554612,0.00449803809,0.38182998939999996,0.011566290100000001,0.053200000000000004,0.10729800660000001,0.9929863417999999,0.9663945969,0.02352925092,0.1198884377,0.1085408036,296125,Sulawesi Selatan,0.731479353702
3519,0.06787182465,0.5065092955,0.100535315,0.18734461540000003,3.260858923,0.0015166495499999999,0.36877407959999997,0.0028559883200000003,0.12279999999999999,0.08467866730000001,0.9961267841999999,0.9405722952000001,0.00925828158,0.06625742726,0.1834330034,679888,Jawa Timur,0.7315253587350001
7105,0.08050166303999999,0.4829858412,0.07245922057,0.13370725220000002,3.531504654,0.0,0.33450736319999996,0.00636730901,0.0978,0.0228481428,0.9865491493,0.9481571141,0.01082546285,0.08709809403999999,0.07238569334,208013,Sulawesi Utara,0.731533812768
